,Provinces,"ssp1-1.9, 5th percentile","ssp1-1.9, 25th percentile","ssp1-1.9, 50th percentile","ssp1-1.9, 75th percentile","ssp1-1.9, 95th percentile","ssp1-2.6, 5th percentile","ssp1-2.6, 25th percentile","ssp1-2.6, 50th percentile","ssp1-2.6, 75th percentile","ssp1-2.6, 95th percentile","ssp2-4.5, 5th percentile","ssp2-4.5, 25th percentile","ssp2-4.5, 50th percentile","ssp2-4.5, 75th percentile","ssp2-4.5, 95th percentile","ssp3-7.0, 5th percentile","ssp3-7.0, 25th percentile","ssp3-7.0, 50th percentile","ssp3-7.0, 75th percentile","ssp3-7.0, 95th percentile","ssp4-6.0, 5th percentile","ssp4-6.0, 25th percentile","ssp4-6.0, 50th percentile","ssp4-6.0, 75th percentile","ssp4-6.0, 95th percentile","ssp5-8.5, 5th percentile","ssp5-8.5, 25th percentile","ssp5-8.5, 50th percentile","ssp5-8.5, 75th percentile","ssp5-8.5, 95th percentile"
1,Canada,-0.5584640502929688,0.1746876835823059,0.8142270445823669,1.502346396446228,2.3978233337402344,-0.35616534948349,0.6079649329185486,1.4066689014434814,2.368070363998413,4.011598110198975,0.7401576042175293,1.7809034585952759,2.7185025215148926,3.8135530948638916,5.570487022399902,1.7471436262130737,2.891045570373535,3.9685821533203125,5.350709915161133,7.333201885223389,1.5095480680465698,2.5519192218780518,3.564058303833008,4.669289588928223,5.91220760345459,2.363131046295166,3.887620687484741,5.624939918518066,7.53816032409668,10.051509857177734
2,AB,-0.5361589193344116,0.17315621674060822,0.827544629573822,1.4541282653808594,2.198805332183838,-0.27846404910087585,0.6793791651725769,1.5576337575912476,2.4578306674957275,3.8764097690582275,0.990791916847229,2.1961991786956787,3.1018707752227783,3.984041213989258,5.76124382019043,2.4208014011383057,3.692281723022461,4.650907516479492,5.940732479095459,7.511251449584961,1.7241756916046143,2.6545865535736084,3.454007863998413,4.788591384887695,5.609874248504639,2.956719398498535,4.731815338134766,6.22931432723999,7.750903129577637,10.027857780456543
3,BC,-0.32585346698760986,0.3182717561721802,0.9099025726318359,1.5246275663375854,2.3054356575012207,-0.05835939943790436,0.7958009839057922,1.602493166923523,2.4315948486328125,3.734266519546509,1.1049739122390747,2.1194660663604736,2.9580307006835938,3.8348305225372314,5.335878372192383,2.312852382659912,3.3347723484039307,4.240558624267578,5.363039493560791,7.04771089553833,1.71086585521698,2.5815787315368652,3.281219959259033,4.563122749328613,5.817572116851807,2.7553598880767822,4.2088518142700195,5.654760837554932,7.098925590515137,9.051785469055176
4,MB,-0.7932812571525574,0.13866831362247467,0.8873507976531982,1.557483434677124,2.357539176940918,-0.48504889011383057,0.6139609813690186,1.55238676071167,2.6170783042907715,4.2472124099731445,0.874142050743103,2.0815327167510986,3.154230833053589,4.235365867614746,5.915328502655029,2.252293825149536,3.6245150566101074,4.722716808319092,6.052804946899414,7.863744258880615,1.5240682363510132,2.6888582706451416,3.772500991821289,5.204273700714111,6.291290760040283,2.960364818572998,4.774683952331543,6.4321608543396,8.09084701538086,10.591628074645996
5,NB,-0.2505458891391754,0.35605382919311523,0.8004878759384155,1.274010181427002,1.8385618925094604,0.14993104338645935,0.8771549463272095,1.5196130275726318,2.2336628437042236,3.4960544109344482,1.1363285779953003,2.0530171394348145,2.7258992195129395,3.587559700012207,4.703545093536377,2.3924288749694824,3.43510365486145,4.284560203552246,5.127669334411621,6.402092933654785,1.5314291715621948,2.836831569671631,3.48437237739563,4.344913005828857,5.206509590148926,3.0198042392730713,4.563807010650635,5.835620880126953,6.976382255554199,8.489665031433105
6,NL,-0.32451027631759644,0.27436256408691406,0.8858930468559265,1.5408308506011963,2.4665799140930176,-0.31758883595466614,0.689126193523407,1.4874309301376343,2.5293397903442383,4.061394214630127,0.6889782547950745,1.8614376783370972,2.775458574295044,3.979322671890259,5.305733680725098,1.9078606367111206,3.0000078678131104,4.168560028076172,5.556607723236084,7.1962690353393555,0.61158686876297,2.4828343391418457,3.485898971557617,4.439670562744141,5.662181377410889,2.594069242477417,4.1684441566467285,5.968391418457031,7.528299331665039,9.513699531555176
7,NT,-0.6707909107208252,0.07546438276767731,0.7423505187034607,1.4625630378723145,2.310844659805298,-0.5132758617401123,0.5636377930641174,1.4068187475204468,2.3854777812957764,4.013947486877441,0.5808546543121338,1.703621745109558,2.6990392208099365,3.7723641395568848,5.454504013061523,1.5290319919586182,2.688410997390747,3.7455191612243652,5.145695686340332,7.034883499145508,1.386622667312622,2.235596179962158,3.435045003890991,4.525463581085205,5.6448798179626465,2.1283726692199707,3.620190382003784,5.4172139167785645,7.317644119262695,9.729884147644043
8,NS,-0.20063763856887817,0.33554235100746155,0.8120743036270142,1.3131951093673706,1.9957098960876465,-0.19609256088733673,0.6895712018013,1.3528845310211182,2.112018346786499,3.2786412239074707,0.6129197478294373,1.7174779176712036,2.4896469116210938,3.4217281341552734,4.479219913482666,1.990063190460205,3.0700528621673584,3.9277868270874023,4.8641581535339355,6.168953895568848,1.492250680923462,2.5903446674346924,3.261436939239502,4.348904132843018,5.306102275848389,2.6961112022399902,4.063049793243408,5.2724409103393555,6.519993305206299,7.785176753997803
9,NU,-0.6118317246437073,0.09881449490785599,0.7379868030548096,1.4690450429916382,2.5125765800476074,-0.40650811791419983,0.4927040636539459,1.2234201431274414,2.168185234069824,3.9933788776397705,0.5438517928123474,1.4640475511550903,2.3790228366851807,3.5659968852996826,5.62610387802124,1.2496144771575928,2.363032102584839,3.485679864883423,5.01591157913208,7.373136043548584,1.5494707822799683,2.4774012565612793,3.549194812774658,4.586864471435547,6.05562162399292,1.8677704334259033,3.2804744243621826,5.127849102020264,7.482508182525635,10.49341869354248
10,ON,-0.6506261229515076,0.179108664393425,0.8051695823669434,1.417904019355774,2.2057242393493652,-0.2525242865085602,0.7207274436950684,1.5438618659973145,2.495530366897583,3.941964626312256,1.041592001914978,2.118643045425415,3.069514513015747,4.086087703704834,5.603928089141846,2.387395143508911,3.5568161010742188,4.5391845703125,5.7069783210754395,7.512806415557861,1.6381314992904663,2.8492681980133057,3.7931599617004395,5.022891044616699,5.969242095947266,3.095966100692749,4.752256870269775,6.209763526916504,7.7100324630737305,9.987747192382812
