,Provinces,"ssp1-1.9, 5th percentile","ssp1-1.9, 25th percentile","ssp1-1.9, 50th percentile","ssp1-1.9, 75th percentile","ssp1-1.9, 95th percentile","ssp1-2.6, 5th percentile","ssp1-2.6, 25th percentile","ssp1-2.6, 50th percentile","ssp1-2.6, 75th percentile","ssp1-2.6, 95th percentile","ssp2-4.5, 5th percentile","ssp2-4.5, 25th percentile","ssp2-4.5, 50th percentile","ssp2-4.5, 75th percentile","ssp2-4.5, 95th percentile","ssp3-7.0, 5th percentile","ssp3-7.0, 25th percentile","ssp3-7.0, 50th percentile","ssp3-7.0, 75th percentile","ssp3-7.0, 95th percentile","ssp4-6.0, 5th percentile","ssp4-6.0, 25th percentile","ssp4-6.0, 50th percentile","ssp4-6.0, 75th percentile","ssp4-6.0, 95th percentile","ssp5-8.5, 5th percentile","ssp5-8.5, 25th percentile","ssp5-8.5, 50th percentile","ssp5-8.5, 75th percentile","ssp5-8.5, 95th percentile"
1,Canada,-0.3026328384876251,0.9031776189804077,1.920054316520691,2.935835361480713,4.145941734313965,-0.101790651679039,1.346222996711731,2.430380344390869,3.558274507522583,5.137307167053223,1.1187067031860352,2.4876787662506104,3.571232318878174,4.705162525177002,6.390646457672119,2.094302177429199,3.394043207168579,4.517552375793457,5.739364147186279,7.577417373657227,2.5116281509399414,3.778938055038452,4.787956237792969,6.094883441925049,7.661687850952148,2.8513214588165283,4.23366641998291,5.442504405975342,6.709178924560547,8.588053703308105
2,AB,-0.6472599506378174,0.38103175163269043,1.247283697128296,2.0670440196990967,2.8518290519714355,-0.4851149916648865,0.8873220682144165,1.8327199220657349,2.7562472820281982,3.926814556121826,0.33744537830352783,1.645776629447937,2.585216999053955,3.536050319671631,4.8102898597717285,1.0952073335647583,2.386728525161743,3.316361904144287,4.261659145355225,5.609721660614014,1.4636555910110474,2.134249448776245,2.9657516479492188,3.9026401042938232,5.157842636108398,1.7764941453933716,3.058664083480835,4.109445571899414,5.145972728729248,6.473025798797607
3,BC,-0.5072332620620728,0.39716506004333496,1.121058702468872,1.8785780668258667,2.7099480628967285,-0.30108439922332764,0.8960618376731873,1.6923516988754272,2.5241668224334717,3.624633550643921,0.46220821142196655,1.557906985282898,2.356297254562378,3.2147533893585205,4.383650302886963,1.133771538734436,2.112248659133911,2.9104936122894287,3.7149932384490967,4.9833664894104,1.3262593746185303,2.035402536392212,2.8627235889434814,3.7749247550964355,4.785713195800781,1.5744109153747559,2.725156307220459,3.7082035541534424,4.68240213394165,5.9443840980529785
4,MB,-0.6185990571975708,0.4790922701358795,1.3390693664550781,2.250748872756958,3.1591594219207764,-0.5252870321273804,0.8588032126426697,1.9025523662567139,2.8831846714019775,4.185001850128174,0.5453706979751587,1.7848814725875854,2.8253157138824463,3.854635000228882,5.261116027832031,1.3811187744140625,2.6398565769195557,3.600893974304199,4.721305847167969,6.326357841491699,1.8301242589950562,2.6063356399536133,3.44937801361084,4.642662525177002,6.201733112335205,2.261270046234131,3.4766061305999756,4.441178798675537,5.514361381530762,7.3509955406188965
5,NB,-0.3842586576938629,0.33301305770874023,1.092806100845337,1.8508622646331787,2.586649179458618,-0.1594182550907135,0.7501977682113647,1.4729766845703125,2.211103916168213,3.19149112701416,0.8954676389694214,1.7161434888839722,2.27740478515625,3.0436596870422363,4.156248569488525,1.4938708543777466,2.2506814002990723,2.943572998046875,3.728266477584839,4.940269470214844,1.3971797227859497,2.2713117599487305,2.992393970489502,3.9742848873138428,5.137760162353516,2.121992826461792,3.0353593826293945,3.84120512008667,4.7179155349731445,6.070903301239014
6,NL,-0.6151871085166931,0.40549275279045105,1.1414988040924072,1.744909644126892,2.715846061706543,-0.1563159078359604,0.8296949863433838,1.5714901685714722,2.340186595916748,3.4215850830078125,0.7360103130340576,1.601976752281189,2.345629930496216,3.106210947036743,4.292716026306152,1.2890100479125977,2.207317352294922,2.9226481914520264,3.80517578125,5.239070892333984,0.9591893553733826,2.1541244983673096,2.9118824005126953,3.823570966720581,5.364109039306641,1.9296244382858276,2.9384641647338867,3.83343768119812,4.786056041717529,6.154163837432861
7,NT,-0.30485978722572327,1.0756845474243164,2.2825913429260254,3.5106472969055176,4.828421115875244,-0.038503747433423996,1.5891005992889404,2.780189037322998,4.052577018737793,5.914215564727783,1.0355480909347534,2.7457754611968994,3.9635021686553955,5.288317680358887,7.287689208984375,2.2891485691070557,3.724760055541992,4.986928939819336,6.417538642883301,8.51325511932373,3.1109097003936768,4.500763893127441,5.570653438568115,7.17897367477417,8.510153770446777,3.127454996109009,4.624083518981934,5.879235744476318,7.319028854370117,9.36596393585205
8,NS,-0.37941405177116394,0.3557186424732208,1.0085145235061646,1.7470721006393433,2.4313549995422363,-0.1966206133365631,0.6817219257354736,1.3611185550689697,2.0968406200408936,3.0465993881225586,0.6554367542266846,1.5027128458023071,2.076936960220337,2.7993171215057373,3.846205234527588,1.3597538471221924,2.146974802017212,2.7622530460357666,3.4433300495147705,4.511416435241699,1.4683175086975098,2.143458604812622,2.8007090091705322,3.771369695663452,4.767409324645996,1.8951082229614258,2.784505844116211,3.5756123065948486,4.391196250915527,5.554583549499512
9,NU,0.02602999657392502,1.4450786113739014,2.627154588699341,3.8409855365753174,5.398169994354248,0.18998612463474274,1.8501750230789185,3.1679980754852295,4.560817241668701,6.516196250915527,1.7820043563842773,3.3778738975524902,4.682854175567627,6.031477451324463,8.103333473205566,2.993596315383911,4.521595478057861,5.944024562835693,7.439461708068848,9.688037872314453,3.5584425926208496,5.242764949798584,6.459057807922363,8.029637336730957,9.97260856628418,3.8048501014709473,5.457024574279785,6.969405174255371,8.496508598327637,10.76745891571045
10,ON,-0.5420960187911987,0.3633018434047699,1.1637096405029297,1.976859211921692,2.8632664680480957,-0.46318861842155457,0.7373120784759521,1.580082654953003,2.4380383491516113,3.6087307929992676,0.6398000717163086,1.635591983795166,2.5376169681549072,3.4341681003570557,4.732179164886475,1.3271663188934326,2.378981590270996,3.2090392112731934,4.1745829582214355,5.624222755432129,1.433542013168335,2.3379132747650146,3.1610398292541504,4.278079509735107,5.81536865234375,2.126089096069336,3.16396427154541,4.078057765960693,5.045711994171143,6.82187557220459
