,Provinces,"ssp1-1.9, 5th percentile","ssp1-1.9, 25th percentile","ssp1-1.9, 50th percentile","ssp1-1.9, 75th percentile","ssp1-1.9, 95th percentile","ssp1-2.6, 5th percentile","ssp1-2.6, 25th percentile","ssp1-2.6, 50th percentile","ssp1-2.6, 75th percentile","ssp1-2.6, 95th percentile","ssp2-4.5, 5th percentile","ssp2-4.5, 25th percentile","ssp2-4.5, 50th percentile","ssp2-4.5, 75th percentile","ssp2-4.5, 95th percentile","ssp3-7.0, 5th percentile","ssp3-7.0, 25th percentile","ssp3-7.0, 50th percentile","ssp3-7.0, 75th percentile","ssp3-7.0, 95th percentile","ssp4-6.0, 5th percentile","ssp4-6.0, 25th percentile","ssp4-6.0, 50th percentile","ssp4-6.0, 75th percentile","ssp4-6.0, 95th percentile","ssp5-8.5, 5th percentile","ssp5-8.5, 25th percentile","ssp5-8.5, 50th percentile","ssp5-8.5, 75th percentile","ssp5-8.5, 95th percentile"
1,Canada,0.03997563198208809,0.8889510035514832,1.6419697999954224,2.5140018463134766,3.4433302879333496,0.16274596750736237,1.2298271656036377,1.9844942092895508,2.8291828632354736,4.142560005187988,0.8000810146331787,1.7535299062728882,2.5413458347320557,3.330820083618164,4.527573585510254,1.0201574563980103,1.9196181297302246,2.679032325744629,3.516495943069458,4.761066436767578,1.3036248683929443,2.357409954071045,3.0954158306121826,3.9207820892333984,4.982702732086182,1.4371534585952759,2.457334518432617,3.318697214126587,4.286466121673584,5.621885299682617
2,AB,-0.16691724956035614,0.5488711595535278,1.2146543264389038,1.822576880455017,2.554442882537842,-0.08238524198532104,1.02604079246521,1.7139794826507568,2.459077835083008,3.489614725112915,0.2978232204914093,1.192824363708496,2.0103588104248047,2.73632550239563,3.7634828090667725,0.47321656346321106,1.3685519695281982,2.071437120437622,2.8974897861480713,3.908703565597534,1.0395703315734863,1.5546385049819946,2.0479555130004883,2.8171370029449463,3.616969347000122,0.8025519251823425,1.8113417625427246,2.5882575511932373,3.457786798477173,4.540775299072266
3,BC,-0.11900020390748978,0.5310243964195251,1.1407634019851685,1.7239986658096313,2.3781800270080566,-0.04808180406689644,0.8962680697441101,1.5597344636917114,2.2269766330718994,3.1113927364349365,0.19199638068675995,1.05922532081604,1.7977268695831299,2.5002214908599854,3.4128975868225098,0.27919769287109375,1.130334496498108,1.808056116104126,2.563347339630127,3.4972593784332275,0.8327977061271667,1.3845345973968506,1.9051634073257446,2.568171739578247,3.2890896797180176,0.6423593759536743,1.5630565881729126,2.3308029174804688,3.132032871246338,4.022578239440918
4,MB,0.04778081923723221,0.7799590826034546,1.372185230255127,2.080867290496826,2.7924163341522217,0.1641317754983902,1.2149395942687988,1.9360462427139282,2.686488151550293,3.8204710483551025,0.6350771188735962,1.5626827478408813,2.3271050453186035,2.9791345596313477,4.080136775970459,0.8914949297904968,1.7790095806121826,2.5017950534820557,3.2604804039001465,4.432779312133789,1.2594013214111328,1.9409480094909668,2.5055081844329834,3.2897701263427734,4.117741107940674,1.2542359828948975,2.3175439834594727,3.0510127544403076,3.8968164920806885,5.114600658416748
5,NB,0.16181692481040955,0.7526801228523254,1.3055360317230225,1.916294813156128,2.4490907192230225,0.31429699063301086,1.082108497619629,1.6301782131195068,2.2092795372009277,3.192410707473755,0.7555097937583923,1.4568485021591187,2.011058807373047,2.636643409729004,3.532597541809082,0.9382210373878479,1.6660254001617432,2.183018445968628,2.7106680870056152,3.75527286529541,0.9333606958389282,1.7131282091140747,2.2387807369232178,2.7326388359069824,3.6638128757476807,1.3246268033981323,2.0878541469573975,2.7478346824645996,3.371157169342041,4.287910461425781
6,NL,-0.18779347836971283,0.7057813405990601,1.3106123208999634,2.0271236896514893,2.9911246299743652,-0.0031924510840326548,0.952329695224762,1.5927479267120361,2.3409528732299805,3.493823289871216,0.48168978095054626,1.3686660528182983,2.035163164138794,2.7574567794799805,3.95538067817688,0.7672131061553955,1.4851832389831543,2.0988967418670654,2.7996909618377686,4.085382461547852,0.09949001669883728,1.5211641788482666,2.1800758838653564,2.8135879039764404,4.152122497558594,0.9742719531059265,1.9423024654388428,2.672229766845703,3.546145439147949,4.830745220184326
7,NT,-0.06856036931276321,0.878273606300354,1.7125345468521118,2.660184144973755,3.550291061401367,0.1056320071220398,1.2506846189498901,2.0992820262908936,3.0364468097686768,4.546881675720215,0.7121867537498474,1.8358579874038696,2.722325563430786,3.5824899673461914,4.868483543395996,0.9126851558685303,1.9494798183441162,2.824115753173828,3.7980527877807617,5.239465713500977,1.497254490852356,2.555135488510132,3.3643572330474854,4.394630432128906,5.369388580322266,1.410597324371338,2.5799028873443604,3.536813974380493,4.631033897399902,6.010610103607178
8,NS,0.1548987179994583,0.7107009291648865,1.2696051597595215,1.8697904348373413,2.4150009155273438,0.0805644765496254,0.9302181601524353,1.4542769193649292,1.988526463508606,2.8493945598602295,0.5194138884544373,1.2508102655410767,1.7856686115264893,2.3774280548095703,3.16829252243042,0.7152881622314453,1.469114065170288,1.9768178462982178,2.5193638801574707,3.3289296627044678,0.9508824944496155,1.5666844844818115,2.0843379497528076,2.627958059310913,3.45328426361084,0.9481953382492065,1.7252367734909058,2.3871231079101562,3.0261104106903076,3.801705837249756
9,NU,0.2496732771396637,1.1505464315414429,1.993615746498108,3.065845012664795,4.234591960906982,0.2934715747833252,1.4163765907287598,2.22271990776062,3.1628811359405518,4.683232307434082,1.1696851253509521,2.1440083980560303,2.9792017936706543,3.8473050594329834,5.148369312286377,1.411054253578186,2.3577356338500977,3.164766550064087,4.05245304107666,5.322702884674072,1.6866810321807861,3.0542256832122803,3.9296011924743652,4.81225061416626,6.059849739074707,1.8996869325637817,2.9181268215179443,3.858771324157715,4.934544086456299,6.443852424621582
10,ON,0.04203804209828377,0.788486897945404,1.411607265472412,2.027034282684326,2.62943434715271,0.23963326215744019,1.1823960542678833,1.8292316198349,2.497053861618042,3.5270166397094727,0.7806841135025024,1.6113204956054688,2.2290825843811035,2.8294498920440674,3.8674304485321045,1.033398985862732,1.780195713043213,2.4142308235168457,3.1036252975463867,4.191708087921143,1.1969902515411377,1.9256341457366943,2.5032777786254883,3.124619722366333,3.9372949600219727,1.3682458400726318,2.296696186065674,3.002856969833374,3.73580265045166,4.90622615814209
