,Provinces,"ssp1-1.9, 5th percentile","ssp1-1.9, 25th percentile","ssp1-1.9, 50th percentile","ssp1-1.9, 75th percentile","ssp1-1.9, 95th percentile","ssp1-2.6, 5th percentile","ssp1-2.6, 25th percentile","ssp1-2.6, 50th percentile","ssp1-2.6, 75th percentile","ssp1-2.6, 95th percentile","ssp2-4.5, 5th percentile","ssp2-4.5, 25th percentile","ssp2-4.5, 50th percentile","ssp2-4.5, 75th percentile","ssp2-4.5, 95th percentile","ssp3-7.0, 5th percentile","ssp3-7.0, 25th percentile","ssp3-7.0, 50th percentile","ssp3-7.0, 75th percentile","ssp3-7.0, 95th percentile","ssp4-6.0, 5th percentile","ssp4-6.0, 25th percentile","ssp4-6.0, 50th percentile","ssp4-6.0, 75th percentile","ssp4-6.0, 95th percentile","ssp5-8.5, 5th percentile","ssp5-8.5, 25th percentile","ssp5-8.5, 50th percentile","ssp5-8.5, 75th percentile","ssp5-8.5, 95th percentile"
1,Canada,-0.8907358050346375,0.2676645815372467,1.2864726781845093,2.3722617626190186,3.595325469970703,-1.0753047466278076,0.5247403383255005,1.6764293909072876,2.897165060043335,4.5306925773620605,-0.46231210231781006,1.049665927886963,2.2024147510528564,3.377511978149414,5.02677583694458,-0.20706287026405334,1.195851445198059,2.324089765548706,3.4868032932281494,5.175551891326904,0.45168182253837585,1.592625617980957,2.549795627593994,3.4840588569641113,4.590082168579102,0.12803611159324646,1.6776745319366455,2.923168182373047,4.191493988037109,5.941664695739746
2,AB,-0.869809091091156,0.17427586019039154,1.156130075454712,2.1624186038970947,3.342230796813965,-1.2435909509658813,0.4972166419029236,1.6421781778335571,2.7411086559295654,4.148454666137695,-0.9258338809013367,0.7629802227020264,1.8624987602233887,2.9224538803100586,4.432478904724121,-0.8721187114715576,0.6204384565353394,1.8374065160751343,3.07761287689209,4.529430866241455,0.3510999381542206,1.3241591453552246,2.1832435131073,3.0433571338653564,3.9829816818237305,-0.5626293420791626,1.1155998706817627,2.341848134994507,3.5529751777648926,5.051340103149414
3,BC,-0.7774139642715454,0.1805277019739151,1.025442361831665,1.9246073961257935,2.938248872756958,-0.8928609490394592,0.47151148319244385,1.4757939577102661,2.4574856758117676,3.6860973834991455,-0.588869035243988,0.7359439730644226,1.7292135953903198,2.7332258224487305,4.093588352203369,-0.6681053042411804,0.5864853262901306,1.5726512670516968,2.614539623260498,3.9295294284820557,0.17857962846755981,1.0896693468093872,1.8616695404052734,2.646674156188965,3.5266149044036865,-0.2887784242630005,1.077347755432129,2.163036346435547,3.232388734817505,4.568516254425049
4,MB,-0.8786318302154541,0.19821345806121826,1.2179561853408813,2.348039388656616,3.539499521255493,-1.1470115184783936,0.5842843055725098,1.7775839567184448,3.028691053390503,4.804887294769287,-0.9015655517578125,0.7831627726554871,1.9715265035629272,3.261462688446045,4.935659408569336,-0.4282698333263397,1.0982745885849,2.258531093597412,3.541494369506836,5.298452854156494,0.3911798596382141,1.2309292554855347,2.285980463027954,3.2121376991271973,4.096983432769775,-0.2046486735343933,1.3844135999679565,2.667111873626709,3.9500439167022705,5.774259090423584
5,NB,-0.5553064346313477,0.3627060055732727,1.1375707387924194,2.0480074882507324,2.8851187229156494,-0.3485124707221985,0.7226570248603821,1.5570573806762695,2.4433584213256836,3.6376802921295166,0.013487175107002258,1.0504450798034668,1.952235221862793,2.8844668865203857,4.10072135925293,0.2975139617919922,1.3156036138534546,2.177471876144409,2.924982786178589,4.16315221786499,0.4903499186038971,1.260654330253601,2.046203851699829,2.8374829292297363,3.5913994312286377,0.3862929344177246,1.615101933479309,2.596430778503418,3.5891332626342773,4.942673206329346
6,NL,-0.9706426858901978,0.0063616205006837845,0.8555261492729187,1.7986606359481812,3.0693864822387695,-1.1531250476837158,0.18572185933589935,1.1449390649795532,2.2700653076171875,3.8286688327789307,-0.6359944343566895,0.5998699069023132,1.680802583694458,2.8448171615600586,4.493372917175293,-0.37930771708488464,0.7971552014350891,1.7364329099655151,2.752154588699341,4.484591960906982,-0.865877628326416,0.5553072094917297,1.5477826595306396,2.523341655731201,4.007969856262207,-0.16024191677570343,1.2321925163269043,2.3170676231384277,3.4987330436706543,5.259399890899658
7,NT,-1.333353877067566,0.15303906798362732,1.3355638980865479,2.5089657306671143,3.8894429206848145,-1.3675917387008667,0.5131266713142395,1.857674241065979,3.2658767700195312,5.2148284912109375,-0.6724317073822021,1.0885952711105347,2.4759979248046875,3.8243308067321777,5.730530738830566,-0.49887964129447937,1.0691704750061035,2.4315011501312256,3.882840871810913,5.862509250640869,0.5097337365150452,1.70760977268219,2.6801917552948,3.6838932037353516,4.775943279266357,-0.1985463947057724,1.6654967069625854,3.1597342491149902,4.671624183654785,6.636969566345215
8,NS,-0.2325177788734436,0.4988628923892975,1.1381646394729614,1.877172827720642,2.7000067234039307,-0.25301045179367065,0.6776978969573975,1.3797202110290527,2.102700710296631,3.101052761077881,0.10898823291063309,1.0047773122787476,1.7320950031280518,2.5086896419525146,3.5167014598846436,0.29202330112457275,1.2234114408493042,1.9155019521713257,2.594550132751465,3.584530830383301,0.5739057660102844,1.2521131038665771,1.9620745182037354,2.6169538497924805,3.393019914627075,0.33668410778045654,1.4169057607650757,2.289423942565918,3.0952627658843994,4.164622783660889
9,NU,-0.6929019689559937,0.46680617332458496,1.5116703510284424,2.6415560245513916,3.8953733444213867,-1.0335665941238403,0.5822532773017883,1.7468764781951904,3.000554084777832,4.643784523010254,-0.1289740800857544,1.3384555578231812,2.4562511444091797,3.6038835048675537,5.243518829345703,0.20248544216156006,1.5595937967300415,2.6617271900177,3.764068603515625,5.44974422454834,0.7506834864616394,2.098181962966919,3.1086585521698,4.075411319732666,5.218396186828613,0.6271333694458008,2.1074821949005127,3.33390474319458,4.558332920074463,6.319577693939209
10,ON,-0.7225952744483948,0.23160439729690552,1.0989121198654175,2.177307367324829,3.227120876312256,-0.8621768355369568,0.6593248248100281,1.6742727756500244,2.7691924571990967,4.3707733154296875,-0.4927876889705658,0.9286137819290161,1.9968847036361694,3.1038224697113037,4.626410007476807,-0.12767502665519714,1.2992913722991943,2.356905937194824,3.4170749187469482,4.956103324890137,0.5910507440567017,1.3793126344680786,2.140033721923828,3.0804786682128906,3.9429285526275635,0.1073710098862648,1.563048243522644,2.6663334369659424,3.868443250656128,5.497844219207764
11,PE,-0.17166733741760254,0.5606136322021484,1.2210838794708252,1.9272816181182861,2.665924310684204,-0.1384906768798828,0.8532485961914062,1.6036155223846436,2.306473970413208,3.4979355335235596,0.3114033341407776,1.1889190673828125,1.9535140991210938,2.7773003578186035,3.9578213691711426,0.5210544466972351,1.4147021770477295,2.140507459640503,2.8091893196105957,3.9107258319854736,0.3755096197128296,1.2811431884765625,1.9396988153457642,2.620741367340088,3.551851272583008,0.5089000463485718,1.6902954578399658,2.6279616355895996,3.468799591064453,4.600922584533691
12,QC,-0.9929232597351074,0.06829492002725601,1.0384957790374756,2.1479861736297607,3.288252830505371,-0.916938066482544,0.4092020094394684,1.4795036315917969,2.6903438568115234,4.325098514556885,-0.4755561947822571,0.856305718421936,1.9672088623046875,3.1806750297546387,4.91690731048584,-0.13426798582077026,1.186289668083191,2.2013814449310303,3.2570226192474365,5.071846961975098,0.10551220923662186,1.1067285537719727,2.0273962020874023,2.9817333221435547,4.467957496643066,0.1181081011891365,1.5887188911437988,2.7689855098724365,4.082888603210449,6.028809070587158
13,SK,-1.0022779703140259,0.1476900726556778,1.2900291681289673,2.280215263366699,3.565697193145752,-1.2916513681411743,0.516371488571167,1.7375776767730713,2.941333055496216,4.600175857543945,-1.0611851215362549,0.6852611899375916,1.918591022491455,3.0946030616760254,4.671860218048096,-0.8275726437568665,0.7841669917106628,2.0445244312286377,3.370053291320801,5.0270795822143555,0.35879072546958923,1.3179579973220825,2.352311849594116,3.235804319381714,4.1473388671875,-0.60030597448349,1.1221747398376465,2.4486591815948486,3.6736862659454346,5.533743381500244
14,YT,-1.4786354303359985,0.0030884109437465668,1.0883015394210815,2.1369547843933105,3.58805513381958,-1.4311596155166626,0.3840130865573883,1.6781196594238281,2.9950428009033203,4.703977108001709,-1.0616408586502075,0.8011711239814758,2.154391288757324,3.4804306030273438,5.3218278884887695,-0.9907538294792175,0.6251887083053589,1.9251768589019775,3.3354573249816895,5.159478187561035,0.011244584806263447,1.0202114582061768,2.108966827392578,2.8633005619049072,3.8977391719818115,-0.7060655951499939,1.0819483995437622,2.5513036251068115,4.0621747970581055,5.771731853485107
