,Provinces,"ssp1-1.9, 5th percentile","ssp1-1.9, 25th percentile","ssp1-1.9, 50th percentile","ssp1-1.9, 75th percentile","ssp1-1.9, 95th percentile","ssp1-2.6, 5th percentile","ssp1-2.6, 25th percentile","ssp1-2.6, 50th percentile","ssp1-2.6, 75th percentile","ssp1-2.6, 95th percentile","ssp2-4.5, 5th percentile","ssp2-4.5, 25th percentile","ssp2-4.5, 50th percentile","ssp2-4.5, 75th percentile","ssp2-4.5, 95th percentile","ssp3-7.0, 5th percentile","ssp3-7.0, 25th percentile","ssp3-7.0, 50th percentile","ssp3-7.0, 75th percentile","ssp3-7.0, 95th percentile","ssp4-6.0, 5th percentile","ssp4-6.0, 25th percentile","ssp4-6.0, 50th percentile","ssp4-6.0, 75th percentile","ssp4-6.0, 95th percentile","ssp5-8.5, 5th percentile","ssp5-8.5, 25th percentile","ssp5-8.5, 50th percentile","ssp5-8.5, 75th percentile","ssp5-8.5, 95th percentile"
1,Canada,-26.69105339050293,-10.595444679260254,5.350661277770996,23.228349685668945,47.9032096862793,-34.151123046875,-13.321551322937012,5.025001525878906,26.114587783813477,58.763336181640625,-34.041629791259766,-12.373961448669434,6.477817058563232,28.191211700439453,61.79804229736328,-30.93720054626465,-10.547871589660645,7.901986598968506,29.2152099609375,61.50230407714844,-20.00130844116211,-5.644646644592285,9.831698417663574,26.826004028320312,48.24260330200195,-31.91415023803711,-9.655584335327148,9.815702438354492,32.4056510925293,68.0274429321289
2,AB,-27.668350219726562,-11.653109550476074,4.197543144226074,22.233449935913086,47.64037322998047,-35.79846954345703,-14.076698303222656,4.028706073760986,24.522645950317383,57.12965393066406,-37.44504165649414,-14.336357116699219,5.466946601867676,29.18663787841797,65.30221557617188,-32.300987243652344,-11.858194351196289,6.411060810089111,27.725183486938477,62.268863677978516,-20.936084747314453,-7.745853900909424,7.013692378997803,24.568037033081055,51.05032730102539,-33.45126724243164,-11.130436897277832,8.64046859741211,31.36841583251953,67.14070892333984
3,BC,-22.171998977661133,-8.673781394958496,4.537567615509033,18.981531143188477,37.1947135925293,-29.05363655090332,-10.584590911865234,4.750344276428223,21.522045135498047,46.24705505371094,-33.51763916015625,-13.403905868530273,3.1678943634033203,22.13213348388672,49.295936584472656,-29.91309356689453,-11.326102256774902,4.98305606842041,22.69363021850586,46.478885650634766,-17.07923698425293,-5.928136348724365,5.480370044708252,19.320924758911133,37.74742889404297,-29.79813575744629,-9.455845832824707,7.168359756469727,25.471933364868164,52.59736251831055
4,MB,-31.890918731689453,-15.165179252624512,2.7956132888793945,24.34128189086914,52.97222137451172,-39.73468780517578,-17.317949295043945,3.3067915439605713,27.303098678588867,64.16246032714844,-37.42015838623047,-15.245753288269043,5.108066082000732,28.78383445739746,67.55644226074219,-35.074073791503906,-13.041679382324219,7.456945419311523,32.71949005126953,71.91925048828125,-26.86083984375,-12.19116497039795,4.624663829803467,21.69373321533203,43.17958450317383,-37.572723388671875,-12.750289916992188,8.494926452636719,33.3575439453125,73.5027084350586
5,NB,-21.9456729888916,-7.368229389190674,6.0267863273620605,20.694324493408203,40.442420959472656,-27.142789840698242,-8.722814559936523,6.182204723358154,21.48975372314453,46.014892578125,-26.71448516845703,-8.807698249816895,5.833706855773926,22.764087677001953,46.453102111816406,-29.175172805786133,-11.16336727142334,3.0442087650299072,18.685651779174805,43.515804290771484,-15.54582405090332,-1.9165223836898804,9.392889976501465,24.570466995239258,37.954994201660156,-26.751739501953125,-8.694992065429688,6.080707550048828,22.107372283935547,45.272586822509766
6,NL,-20.522661209106445,-6.579084396362305,6.9982523918151855,21.92819595336914,42.38389205932617,-27.051671981811523,-9.849546432495117,5.022159576416016,20.906234741210938,43.43485641479492,-27.297531127929688,-9.129476547241211,6.107876777648926,21.73822784423828,45.318416595458984,-25.450149536132812,-8.779051780700684,4.957465171813965,20.35308265686035,43.73011779785156,-16.03795623779297,-2.93981671333313,10.566618919372559,23.805011749267578,41.40154266357422,-25.006305694580078,-7.532975673675537,7.4494781494140625,23.628459930419922,47.19540023803711
7,NT,-25.6483097076416,-10.019497871398926,5.79785680770874,23.878725051879883,49.84715270996094,-35.49919509887695,-14.226066589355469,4.568913459777832,25.99940299987793,59.863704681396484,-34.58869934082031,-12.32797908782959,6.896872043609619,29.142284393310547,64.48133850097656,-30.657119750976562,-10.584961891174316,7.75358247756958,29.512720108032227,62.7374382019043,-18.655094146728516,-3.894040822982788,12.039591789245605,30.325824737548828,53.20376968383789,-33.62088394165039,-10.648383140563965,9.647687911987305,33.387290954589844,72.05949401855469
8,NS,-22.12579345703125,-7.2798261642456055,4.611884117126465,17.382396697998047,36.097023010253906,-26.31138801574707,-9.596282005310059,4.722916603088379,19.745922088623047,42.88949203491211,-27.92909812927246,-11.01497745513916,3.6487724781036377,20.886432647705078,43.52256393432617,-29.549333572387695,-11.90091323852539,2.510284185409546,16.922897338867188,40.2601318359375,-16.36966323852539,-3.85223388671875,8.575817108154297,22.019641876220703,38.97228240966797,-25.79557991027832,-9.30774211883545,4.702088356018066,20.14986801147461,44.81604766845703
9,NU,-28.001522064208984,-11.0139799118042,5.899099826812744,25.004619598388672,51.86548614501953,-35.947547912597656,-14.099023818969727,5.731637001037598,29.36812400817871,66.19316101074219,-35.18748092651367,-12.561532020568848,7.597383499145508,31.364883422851562,68.47946166992188,-31.772077560424805,-10.198799133300781,9.766444206237793,32.93171691894531,68.56226348876953,-19.86147117614746,-4.380993843078613,12.626099586486816,31.434814453125,54.60397720336914,-33.178504943847656,-9.299543380737305,11.662020683288574,36.626407623291016,76.39697265625
10,ON,-31.01639747619629,-13.932408332824707,1.8342409133911133,19.038002014160156,41.04512023925781,-35.4917106628418,-14.705595970153809,3.0244386196136475,22.978797912597656,53.631900787353516,-35.001216888427734,-13.368233680725098,4.610513210296631,24.868770599365234,56.87923049926758,-32.21141052246094,-11.815542221069336,6.281246662139893,27.142189025878906,58.92158508300781,-23.066333770751953,-8.072568893432617,6.558706283569336,21.290525436401367,40.70771408081055,-32.22658920288086,-11.349525451660156,7.103020191192627,28.197811126708984,61.551414489746094
