,Provinces,"ssp1-1.9, 5th percentile","ssp1-1.9, 25th percentile","ssp1-1.9, 50th percentile","ssp1-1.9, 75th percentile","ssp1-1.9, 95th percentile","ssp1-2.6, 5th percentile","ssp1-2.6, 25th percentile","ssp1-2.6, 50th percentile","ssp1-2.6, 75th percentile","ssp1-2.6, 95th percentile","ssp2-4.5, 5th percentile","ssp2-4.5, 25th percentile","ssp2-4.5, 50th percentile","ssp2-4.5, 75th percentile","ssp2-4.5, 95th percentile","ssp3-7.0, 5th percentile","ssp3-7.0, 25th percentile","ssp3-7.0, 50th percentile","ssp3-7.0, 75th percentile","ssp3-7.0, 95th percentile","ssp4-6.0, 5th percentile","ssp4-6.0, 25th percentile","ssp4-6.0, 50th percentile","ssp4-6.0, 75th percentile","ssp4-6.0, 95th percentile","ssp5-8.5, 5th percentile","ssp5-8.5, 25th percentile","ssp5-8.5, 50th percentile","ssp5-8.5, 75th percentile","ssp5-8.5, 95th percentile"
1,Canada,-41.94926917552948,-11.337906867265701,-2.7853431180119514,2.7212539687752724,9.689924865961075,-74.79481101036072,-13.38016390800476,-3.3701378852128983,2.968137152493,15.550412237644196,-64.73377346992493,-12.46633306145668,-2.9259545728564262,3.120526298880577,13.72864544391632,-64.40170407295227,-12.488425523042679,-2.953011728823185,3.188113123178482,13.864073157310486,-34.998828172683716,-13.411922752857208,-3.113652393221855,1.3378534466028214,6.540774554014206,-67.0100450515747,-12.587901949882507,-3.05941104888916,3.197534754872322,14.918555319309235
2,AB,-12.552657723426819,-6.867548078298569,-1.5429018065333366,4.049734026193619,11.776284873485565,-14.770565927028656,-8.433254808187485,-3.3166449517011642,2.4430926889181137,11.49565875530243,-14.483848214149475,-7.931769639253616,-2.799929678440094,2.9410142451524734,11.857173591852188,-13.97741585969925,-7.718120515346527,-2.4436136707663536,3.495563566684723,12.668566405773163,-10.919313132762909,-6.317058205604553,-1.972523145377636,2.0673129707574844,7.553639262914658,-15.174604952335358,-8.507899940013885,-3.1553491950035095,2.4897392839193344,11.607834696769714
3,BC,-29.210734367370605,-14.593635499477386,-5.3747400641441345,3.071765787899494,15.244992077350616,-29.955780506134033,-15.02320021390915,-5.252275615930557,3.940422832965851,18.692462146282196,-30.227908492088318,-15.069662034511566,-5.200417339801788,4.357112944126129,19.072748720645905,-29.127877950668335,-14.204485714435577,-4.473092406988144,4.822765290737152,20.229531824588776,-21.228252351284027,-12.40176036953926,-5.828502401709557,0.3997260704636574,8.920031040906906,-31.452199816703796,-16.346323490142822,-6.087249889969826,3.383885696530342,17.515939474105835
4,MB,-9.38095673918724,-4.826661944389343,-0.6790290120989084,4.070034995675087,11.175152659416199,-11.406812071800232,-6.05100505053997,-1.8465923145413399,2.762236073613167,10.13922467827797,-11.466013640165329,-6.090321391820908,-1.76796056330204,2.983524650335312,10.317012667655945,-11.096208542585373,-5.600671470165253,-1.3983096927404404,3.2163161784410477,10.313958674669266,-8.159001916646957,-4.7292958945035934,-1.2812151573598385,2.08040289580822,5.655460059642792,-11.595480889081955,-6.168612465262413,-1.8059905618429184,3.079834394156933,10.904266685247421
5,NB,-11.63235530257225,-7.7500686049461365,-3.6486390978097916,1.2698724865913391,8.434771746397018,-15.308843553066254,-8.671976625919342,-4.027501121163368,0.8309858851134777,9.111610800027847,-14.086467027664185,-8.52639302611351,-3.6697868257761,1.5678510069847107,10.54140329360962,-14.424872398376465,-8.238831907510757,-3.5164888948202133,1.861119084060192,12.41820976138115,-9.870351105928421,-6.8548284471035,-3.723900020122528,-0.34829932264983654,3.8881774991750717,-14.550291001796722,-9.12802368402481,-4.433341696858406,1.3488003052771091,10.921794176101685
6,NL,-15.25237113237381,-8.844956010580063,-3.219117596745491,2.904296852648258,11.301527917385101,-17.5361767411232,-9.483854472637177,-3.240577131509781,3.1765084713697433,14.006239175796509,-18.773753941059113,-9.783770889043808,-2.800615131855011,3.9405353367328644,13.948526978492737,-17.688459157943726,-8.961150795221329,-2.561161108314991,4.454667493700981,14.30097222328186,-12.805433571338654,-8.197207003831863,-3.5193372517824173,1.2692647986114025,6.816663593053818,-18.646222352981567,-10.540986061096191,-3.7911180406808853,2.9857492074370384,13.3864164352417
7,NT,-12.702454626560211,-5.562509968876839,-1.0623668320477009,3.4664705395698547,9.271687269210815,-41.81060194969177,-9.116845577955246,-1.3625508174300194,3.9105702191591263,11.088009178638458,-37.18636631965637,-8.251812309026718,-1.1706563644111156,3.8061194121837616,10.817403346300125,-35.15043258666992,-8.454988151788712,-1.260372158139944,3.6798804998397827,10.970983654260635,-9.31357815861702,-4.464441165328026,-0.7813746109604836,2.9007719829678535,7.3938824236392975,-35.372570157051086,-8.281351625919342,-1.0739692486822605,4.008693248033524,11.404316127300262
8,NS,-3.528415784239769,-2.4022934958338737,-1.1589422821998596,0.12356024235486984,1.9069865345954895,-5.2981458604335785,-2.7954839169979095,-1.3967872597277164,-0.2021648921072483,2.012348547577858,-5.264777690172195,-2.9874786734580994,-1.387321576476097,-0.09995036525651813,2.484760992228985,-4.957970976829529,-2.5306599214673042,-1.1829429306089878,0.10495263850316405,2.565472759306431,-2.7638914063572884,-1.8375113606452942,-0.715278834104538,0.21319009829312563,1.071133092045784,-5.322414264082909,-3.2481811940670013,-1.7349645495414734,-0.2044457010924816,2.327985502779484
9,NU,-84.21347737312317,-17.32332557439804,-3.647397831082344,2.0844735205173492,8.330082148313522,-153.78621816635132,-20.404887199401855,-4.568459838628769,2.623159997165203,20.83693891763687,-130.2690625190735,-18.362541496753693,-3.748205676674843,2.638211101293564,16.096830368041992,-130.1268458366394,-18.819884955883026,-4.01533916592598,2.587374299764633,15.77969342470169,-72.00656533241272,-24.145106971263885,-4.055288061499596,0.7676309905946255,6.01472370326519,-135.9000563621521,-17.86305010318756,-3.4998204559087753,3.1699582934379578,19.153648614883423
10,ON,-10.856880992650986,-6.322161108255386,-2.3614753037691116,1.8008112907409668,8.180052042007446,-12.547403573989868,-6.9991134107112885,-2.7700670063495636,1.8274309113621712,9.334639459848404,-12.164311110973358,-6.635055691003799,-2.4351470172405243,2.022389695048332,9.300921112298965,-12.40084171295166,-6.86667412519455,-2.7527043595910072,1.9537761807441711,9.375710785388947,-9.649138152599335,-6.322930753231049,-2.920747548341751,0.5703612230718136,4.321449249982834,-12.85340040922165,-6.977313756942749,-2.8393547981977463,1.8414003774523735,9.641902148723602
