,Provinces,"ssp1-1.9, 5th percentile","ssp1-1.9, 25th percentile","ssp1-1.9, 50th percentile","ssp1-1.9, 75th percentile","ssp1-1.9, 95th percentile","ssp1-2.6, 5th percentile","ssp1-2.6, 25th percentile","ssp1-2.6, 50th percentile","ssp1-2.6, 75th percentile","ssp1-2.6, 95th percentile","ssp2-4.5, 5th percentile","ssp2-4.5, 25th percentile","ssp2-4.5, 50th percentile","ssp2-4.5, 75th percentile","ssp2-4.5, 95th percentile","ssp3-7.0, 5th percentile","ssp3-7.0, 25th percentile","ssp3-7.0, 50th percentile","ssp3-7.0, 75th percentile","ssp3-7.0, 95th percentile","ssp4-6.0, 5th percentile","ssp4-6.0, 25th percentile","ssp4-6.0, 50th percentile","ssp4-6.0, 75th percentile","ssp4-6.0, 95th percentile","ssp5-8.5, 5th percentile","ssp5-8.5, 25th percentile","ssp5-8.5, 50th percentile","ssp5-8.5, 75th percentile","ssp5-8.5, 95th percentile"
1,Canada,-65.37715792655945,-14.005883038043976,-3.063889592885971,2.9842276126146317,10.611062496900558,-150.89846849441528,-22.166962921619415,-5.799040570855141,1.6937695443630219,11.311525106430054,-154.43768501281738,-25.021246075630188,-6.497166305780411,0.9187685325741768,10.792896896600723,-180.19440174102783,-34.323760867118835,-9.55757349729538,-0.912983063608408,9.181120246648788,-83.31140875816345,-31.231483817100525,-9.0919129550457,-2.8176382184028625,3.692656382918358,-194.22082901000977,-37.51334249973297,-10.068316757678986,-2.0204102620482445,8.033572882413864
2,AB,-13.169552385807037,-7.652484625577927,-3.3202968537807465,1.2739072553813457,8.294588327407837,-15.497514605522156,-9.83538031578064,-5.4785653948783875,-0.8286051452159882,6.7192889750003815,-17.62051433324814,-11.338040232658386,-6.76410049200058,-2.0681075751781464,5.83910308778286,-18.862690031528473,-12.524040043354034,-7.753891497850418,-2.945280075073242,4.6446844935417175,-16.474899649620056,-12.48476728796959,-8.700799942016602,-5.214578285813332,-0.5399523302912712,-21.10615372657776,-14.221890270709991,-9.325438737869263,-4.570671916007996,2.5280604138970375
3,BC,-40.04864990711212,-19.233331084251404,-6.795896589756012,3.3259056508541107,17.788399755954742,-47.68430292606354,-27.044647932052612,-13.870127499103546,-3.083355352282524,11.673364043235779,-56.097716093063354,-34.073811769485474,-19.473284482955933,-7.22416415810585,7.779940962791443,-60.501664876937866,-37.81546950340271,-22.365544736385345,-9.218277037143707,5.434304475784302,-48.70316684246063,-32.715946435928345,-22.239220142364502,-13.672636449337006,-5.691700801253319,-68.50283741950989,-43.658459186553955,-27.587193250656128,-13.77612054347992,2.0788803696632385
4,MB,-8.95930603146553,-5.336353182792664,-1.9004946574568748,1.9092334434390068,7.238795608282089,-11.047270894050598,-7.129975408315659,-3.688441216945648,0.2880202140659094,6.571047753095627,-11.752310395240784,-7.669647783041,-4.1900236159563065,-0.23268675431609154,6.146850064396858,-13.213218748569489,-8.936519175767899,-5.482038110494614,-1.4452545903623104,4.912766814231873,-10.085956007242203,-7.572343945503235,-5.389405786991119,-2.6600535959005356,1.9149195402860641,-13.992032408714294,-10.050017386674881,-6.562340259552002,-2.8414789587259293,2.6658404618501663
5,NB,-9.855558723211288,-6.569938361644745,-3.5322748124599457,0.08421204402111471,8.039689809083939,-17.74541288614273,-9.320198744535446,-5.536172166466713,-2.4561498314142227,3.973950445652008,-17.592069506645203,-9.99230071902275,-6.293091177940369,-3.236614912748337,2.0069435238838196,-18.626081943511963,-11.248350143432617,-7.487802952528,-4.378815367817879,-0.02973687369376421,-9.396201372146606,-7.637752592563629,-5.590560659766197,-3.507508337497711,-0.34965553786605597,-19.7563037276268,-11.9914211332798,-8.229999244213104,-5.2193280309438705,-1.1490458622574806
6,NL,-22.055336833000183,-12.192454189062119,-3.6682233214378357,5.048068985342979,16.321144998073578,-30.214226245880127,-17.023228108882904,-7.808501273393631,0.8404656313359737,12.90668100118637,-35.2317214012146,-21.709512174129486,-12.146732211112976,-2.6621971279382706,10.2420873939991,-38.884952664375305,-24.061207473278046,-14.014022052288055,-5.386220291256905,6.890175491571426,-24.490894377231598,-17.50764697790146,-10.938408970832825,-4.025799408555031,4.478171095252037,-44.313159584999084,-29.26640510559082,-18.41423362493515,-9.28998738527298,2.173241600394249
7,NT,-16.36166423559189,-6.419029086828232,-1.6240514814853668,3.188415616750717,9.236881881952286,-82.07230567932129,-14.59043025970459,-3.7080232053995132,2.849094569683075,10.35262644290924,-83.57079029083252,-13.838224112987518,-3.642558678984642,2.270079031586647,10.375048220157623,-92.5422191619873,-18.79373788833618,-6.360672414302826,0.8283495903015137,9.337203204631805,-42.74783432483673,-15.267381072044373,-5.234745517373085,-0.7302302401512861,5.07182665169239,-106.23106956481934,-18.335598707199097,-6.817665696144104,-0.18273438327014446,8.23848694562912
8,NS,-2.1614864468574524,-1.195210125297308,-0.50553809851408,-0.11104285949841142,0.6464726757258177,-5.683969333767891,-2.0147718489170074,-0.9464029222726822,-0.3698695683851838,0.37575948517769575,-5.567797273397446,-1.9755825400352478,-1.0107402689754963,-0.3824771149083972,0.1655285246670246,-5.508359149098396,-2.220219001173973,-1.127320434898138,-0.49812039360404015,0.10762406745925546,-2.007940784096718,-1.3048884458839893,-0.5423044320195913,-0.2158507239073515,0.05512968637049198,-6.0511622577905655,-2.2312279790639877,-1.1232519522309303,-0.48243263736367226,0.008058427192736417
9,NU,-138.7088418006897,-21.831025183200836,-3.0299799516797066,3.337281197309494,10.42516753077507,-320.2949523925781,-35.54580807685852,-5.5459704250097275,3.689916804432869,14.483402669429779,-324.3988275527954,-39.52608406543732,-4.6299125999212265,4.072234407067299,15.153628587722778,-383.07411670684814,-58.83774161338806,-9.242361038923264,2.078767865896225,13.908359408378601,-171.3566541671753,-56.511569023132324,-9.34402197599411,-0.9911659173667431,6.423658132553101,-410.12558937072754,-64.26752805709839,-7.436900585889816,2.516591362655163,14.420899748802185
10,ON,-10.580328106880188,-6.941065937280655,-3.27758751809597,0.724288821220398,6.3582055270671844,-12.44349405169487,-7.942454516887665,-4.268872365355492,-0.38444369565695524,5.661284178495407,-13.459721207618713,-8.751434832811356,-5.115555226802826,-1.2930559925734997,4.380978643894196,-14.585115015506744,-10.025008767843246,-6.430406868457794,-2.563527040183544,2.9799018055200577,-11.087334901094437,-8.54414626955986,-5.850816145539284,-3.2434947788715363,0.6359467282891273,-15.429867804050446,-11.14143431186676,-7.522893697023392,-3.830183297395706,1.489184983074665
