"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-116.98","51.30","GOLDEN A","1173210","1989-01-01","1989","01","01","","-9.4","","-19.2","","-14.3","","32.3","","0.0","","0.0","","3.0","","3.0","","32","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-02","1989","01","02","","-8.6","","-20.3","","-14.5","","32.5","","0.0","","0.0","","4.0","","4.0","","35","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-03","1989","01","03","","-3.0","","-16.0","","-9.5","","27.5","","0.0","","0.0","","13.0","","13.0","","","M","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-04","1989","01","04","","-2.4","","-8.8","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","45","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-05","1989","01","05","","-3.8","","-9.8","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","43","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-06","1989","01","06","","-7.4","","-13.9","","-10.7","","28.7","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-07","1989","01","07","","-9.6","","-14.3","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","39","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-08","1989","01","08","","-11.8","","-20.4","","-16.1","","34.1","","0.0","","0.0","","1.0","","1.0","","39","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-09","1989","01","09","","-12.7","","-17.4","","-15.1","","33.1","","0.0","","0.0","","2.0","","2.0","","39","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-10","1989","01","10","","-8.8","","-15.9","","-12.4","","30.4","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-11","1989","01","11","","-11.1","","-17.4","","-14.3","","32.3","","0.0","","0.0","","0.0","T","0.0","T","40","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-12","1989","01","12","","0.3","","-19.9","","-9.8","","27.8","","0.0","","0.0","T","2.0","","2.0","","40","","","","",""
"-116.98","51.30","GOLDEN A","1173210","1989-01-13","1989","01","13","","1.1","","-10.4","","-4.7","","22.7","","0.0","","0.0","T","7.0","","7.0","","42","","","","",""
