"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.57","51.18","BANFF","3050520","1927-01-01","1927","01","01","","3.9","","0.6","","2.3","","15.7","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-02","1927","01","02","","2.2","","0.0","","1.1","","16.9","","0.0","","0.0","","9.4","","9.4","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-03","1927","01","03","","0.6","","-3.3","","-1.4","","19.4","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-04","1927","01","04","","-2.8","","-9.4","","-6.1","","24.1","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-05","1927","01","05","","-8.9","","-15.6","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-06","1927","01","06","","-6.1","","-23.3","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-07","1927","01","07","","-1.1","","-8.9","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-08","1927","01","08","","-3.3","","-12.2","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-09","1927","01","09","","-8.9","","-20.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-10","1927","01","10","","-4.4","","-16.1","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-11","1927","01","11","","-8.3","","-22.2","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-12","1927","01","12","","-15.0","","-18.3","","-16.7","","34.7","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-13","1927","01","13","","-16.7","","-28.9","","-22.8","","40.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-14","1927","01","14","","-8.3","","-28.3","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-15","1927","01","15","","-2.2","","-10.0","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-16","1927","01","16","","-16.1","","-19.4","","-17.8","","35.8","","0.0","","0.0","","2.5","","2.5","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-17","1927","01","17","","-21.1","","-25.0","","-23.1","","41.1","","0.0","","0.0","","3.6","","3.6","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-18","1927","01","18","","-20.6","","-33.9","","-27.3","","45.3","","0.0","","0.0","","1.0","","1.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-19","1927","01","19","","-22.2","","-38.3","","-30.3","","48.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-20","1927","01","20","","-23.9","","-38.9","","-31.4","","49.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-21","1927","01","21","","-17.2","","-32.8","","-25.0","","43.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-22","1927","01","22","","-15.0","","-21.7","","-18.4","","36.4","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-23","1927","01","23","","-7.8","","-16.7","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-24","1927","01","24","","-5.0","","-10.6","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-25","1927","01","25","","-3.9","","-16.1","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-26","1927","01","26","","-1.1","","-7.8","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-27","1927","01","27","","1.7","","-6.7","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-115.57","51.18","BANFF","3050520","1927-01-28","1927","01","28","","0.6","","-5.0","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
