"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.51","49.47","PRINCETON A","1126510","1960-01-01","1960","01","01","","-6.1","","-9.4","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","13","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-02","1960","01","02","","-7.8","","-13.3","","-10.6","","28.6","","0.0","","0.0","","1.3","","1.3","","13","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-03","1960","01","03","","-5.0","","-13.9","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","13","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-04","1960","01","04","","-1.7","","-12.8","","-7.3","","25.3","","0.0","","0.0","","0.3","","0.3","","13","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-05","1960","01","05","","-2.8","","-3.9","","-3.4","","21.4","","0.0","","0.0","","1.0","","1.0","","13","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-06","1960","01","06","","2.8","","-11.7","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-07","1960","01","07","","-4.4","","-10.6","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-08","1960","01","08","","-5.6","","-11.1","","-8.4","","26.4","","0.0","","0.0","","0.5","","0.5","","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-09","1960","01","09","","-3.9","","-12.2","","-8.1","","26.1","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-10","1960","01","10","","-3.9","","-11.7","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-11","1960","01","11","","-5.0","","-12.2","","-8.6","","26.6","","0.0","","0.0","","0.8","","0.8","","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-12","1960","01","12","","-6.7","","-14.4","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-13","1960","01","13","","-3.3","","-12.8","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1960-01-14","1960","01","14","","-1.1","","-7.8","","-4.5","","22.5","","0.0","","0.0","","0.3","","0.3","","15","","","","",""
