"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.51","49.47","PRINCETON A","1126510","1969-01-01","1969","01","01","","-13.3","","-20.6","","-17.0","","35.0","","0.0","","0.0","","4.3","","2.5","","33","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-02","1969","01","02","","-8.9","","-17.8","","-13.4","","31.4","","0.0","","0.0","","1.3","","1.3","","36","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-03","1969","01","03","","-6.1","","-18.9","","-12.5","","30.5","","0.0","","0.0","T","0.0","T","0.0","T","36","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-04","1969","01","04","","-1.7","","-6.7","","-4.2","","22.2","","0.0","","3.0","","0.0","","3.0","","33","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-05","1969","01","05","","-2.8","","-8.3","","-5.6","","23.6","","0.0","","0.0","T","0.0","","0.0","T","33","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-06","1969","01","06","","-1.1","","-5.6","","-3.4","","21.4","","0.0","","0.0","","5.1","","4.8","","30","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-07","1969","01","07","","-1.1","","-14.4","","-7.8","","25.8","","0.0","","0.0","","8.4","","6.9","","43","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-08","1969","01","08","","-6.7","","-15.0","","-10.9","","28.9","","0.0","","0.0","","0.5","","0.3","","36","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-09","1969","01","09","","-5.0","","-15.6","","-10.3","","28.3","","0.0","","0.0","","5.1","","4.6","","36","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-10","1969","01","10","","-4.4","","-14.4","","-9.4","","27.4","","0.0","","0.0","","2.8","","1.3","","41","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-11","1969","01","11","","-7.8","","-17.2","","-12.5","","30.5","","0.0","","0.0","","2.0","","0.8","","41","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-12","1969","01","12","","-15.6","","-25.6","","-20.6","","38.6","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-13","1969","01","13","","-10.0","","-16.7","","-13.4","","31.4","","0.0","","0.0","","1.5","","1.3","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-14","1969","01","14","","-6.7","","-16.7","","-11.7","","29.7","","0.0","","0.0","","0.3","","0.3","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-15","1969","01","15","","-9.4","","-18.9","","-14.2","","32.2","","0.0","","0.0","","0.5","","0.5","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-16","1969","01","16","","-10.0","","-17.8","","-13.9","","31.9","","0.0","","0.0","","0.3","","0.3","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-17","1969","01","17","","-9.4","","-20.6","","-15.0","","33.0","","0.0","","0.0","","0.3","","0.3","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-18","1969","01","18","","-13.9","","-22.2","","-18.1","","36.1","","0.0","","0.0","","0.8","","0.5","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-19","1969","01","19","","-9.4","","-19.4","","-14.4","","32.4","","0.0","","0.0","","2.3","","1.8","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-20","1969","01","20","","-11.7","","-23.3","","-17.5","","35.5","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-21","1969","01","21","","-15.6","","-26.1","","-20.9","","38.9","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-22","1969","01","22","","-20.0","","-33.9","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-23","1969","01","23","","-22.2","","-37.2","","-29.7","","47.7","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-24","1969","01","24","","-15.6","","-27.2","","-21.4","","39.4","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-25","1969","01","25","","-17.8","","-28.3","","-23.1","","41.1","","0.0","","0.0","","1.8","","1.5","","38","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1969-01-26","1969","01","26","","-16.7","","-25.0","","-20.9","","38.9","","0.0","","0.0","","5.3","","4.8","","43","","","","",""
