"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.51","49.47","PRINCETON A","1126510","1989-01-01","1989","01","01","","-7.5","","-16.0","","-11.8","","29.8","","0.0","","0.0","","0.8","","0.4","","11","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-02","1989","01","02","","-3.2","","-10.2","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","12","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-03","1989","01","03","","0.0","","-8.6","","-4.3","","22.3","","0.0","","9.6","","0.0","T","9.6","","12","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-04","1989","01","04","","-1.0","","-2.5","","-1.8","","19.8","","0.0","","0.0","","0.0","T","0.0","T","7","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-05","1989","01","05","","-3.6","","-8.8","","-6.2","","24.2","","0.0","","0.0","","1.0","","0.5","","7","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-06","1989","01","06","","-4.2","","-7.2","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","7","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-07","1989","01","07","","-10.2","","-16.8","","-13.5","","31.5","","0.0","","0.0","","0.0","T","0.0","T","7","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-08","1989","01","08","","-9.5","","-19.2","","-14.4","","32.4","","0.0","","0.0","","5.2","","2.2","","7","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-09","1989","01","09","","-6.4","","-11.8","","-9.1","","27.1","","0.0","","0.0","","2.8","","2.0","","12","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-10","1989","01","10","","-5.1","","-15.1","","-10.1","","28.1","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-11","1989","01","11","","-4.3","","-12.9","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","15","","","","",""
"-120.51","49.47","PRINCETON A","1126510","1989-01-12","1989","01","12","","-0.2","","-7.2","","-3.7","","21.7","","0.0","","0.0","","1.0","","0.6","","15","","","","",""
