"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.51","49.47","PRINCETON A","1126510","1981-01-01","1981","01","01","","3.2","","0.5","","1.9","","16.1","","0.0","","0.0","T","0.0","","0.0","T","10","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-02","1981","01","02","","1.2","","0.0","","0.6","","17.4","","0.0","","0.0","T","0.0","","0.0","T","10","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-03","1981","01","03","","0.9","","-1.3","","-0.2","","18.2","","0.0","","0.0","","0.7","","0.7","","10","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-04","1981","01","04","","1.9","","-1.6","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-05","1981","01","05","","1.9","","-2.2","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-06","1981","01","06","","3.4","","-2.7","","0.4","","17.6","","0.0","","0.0","","1.4","","1.4","","8","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-07","1981","01","07","","0.6","","-1.3","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-08","1981","01","08","","0.7","","-1.4","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-09","1981","01","09","","4.1","","-5.8","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-10","1981","01","10","","3.9","","-2.8","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-11","1981","01","11","","3.3","","-3.4","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-12","1981","01","12","","1.8","","-6.1","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-13","1981","01","13","","-1.0","","-6.6","","-3.8","","21.8","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-14","1981","01","14","","-3.6","","-6.7","","-5.2","","23.2","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-15","1981","01","15","","-4.0","","-6.2","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-16","1981","01","16","","-3.9","","-7.1","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-17","1981","01","17","","-1.9","","-6.9","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-18","1981","01","18","","0.9","","-5.5","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-19","1981","01","19","","2.5","","-2.6","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-20","1981","01","20","","1.3","","-3.0","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-21","1981","01","21","","4.1","","-0.3","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-22","1981","01","22","","3.6","","0.6","","2.1","","15.9","","0.0","","0.0","T","0.0","","0.0","T","6","","","","<31",""
"-120.51","49.47","PRINCETON A","1126510","1981-01-23","1981","01","23","","3.0","","1.0","","2.0","","16.0","","0.0","","0.4","","0.0","","0.4","","6","","","","<31",""
