"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-01","1973","01","01","","2.2","","-5.0","","-1.4","","19.4","","0.0","","22.6","","0.0","","22.6","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-02","1973","01","02","","-1.1","","-4.4","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-03","1973","01","03","","-8.3","","-12.8","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-04","1973","01","04","","-10.0","","-16.1","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-05","1973","01","05","","-9.4","","-17.2","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-06","1973","01","06","","-12.8","","-16.7","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-07","1973","01","07","","-9.4","","-15.6","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-08","1973","01","08","","-11.1","","-18.3","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-09","1973","01","09","","-11.1","","-18.9","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-10","1973","01","10","","-10.6","","-19.4","","-15.0","","33.0","","0.0","","0.0","","7.6","","7.6","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-11","1973","01","11","","-6.7","","-11.1","","-8.9","","26.9","","0.0","","0.0","","17.8","","17.8","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-12","1973","01","12","","0.0","","-7.8","","-3.9","","21.9","","0.0","","7.1","","6.6","","13.7","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-13","1973","01","13","","0.0","","-4.4","","-2.2","","20.2","","0.0","","0.0","C","0.0","","0.0","C","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-14","1973","01","14","","0.6","","0.0","","0.3","","17.7","","0.0","","78.0","A","0.0","","78.0","A","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-15","1973","01","15","","3.3","","0.0","","1.7","","16.3","","0.0","","20.1","","0.0","","20.1","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-16","1973","01","16","","4.4","","0.6","","2.5","","15.5","","0.0","","3.8","","0.0","","3.8","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-17","1973","01","17","","3.3","","0.6","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-18","1973","01","18","","0.0","","-2.8","","-1.4","","19.4","","0.0","","0.0","","4.1","","4.1","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-19","1973","01","19","","4.4","","-2.2","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-20","1973","01","20","","2.2","","0.0","","1.1","","16.9","","0.0","","10.2","","0.0","","10.2","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-21","1973","01","21","","2.2","","-0.6","","0.8","","17.2","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-22","1973","01","22","","4.4","","1.1","","2.8","","15.2","","0.0","","10.4","","0.0","","10.4","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-23","1973","01","23","","4.4","","0.6","","2.5","","15.5","","0.0","","41.9","","0.0","","41.9","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-24","1973","01","24","","2.2","","0.6","","1.4","","16.6","","0.0","","11.7","","3.6","","15.2","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-25","1973","01","25","","1.1","","-1.7","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-26","1973","01","26","","-3.9","","-10.6","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-27","1973","01","27","","-3.9","","-9.4","","-6.7","","24.7","","0.0","","0.0","","6.1","","6.1","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-28","1973","01","28","","-2.2","","-6.1","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-29","1973","01","29","","0.6","","-4.4","","-1.9","","19.9","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-30","1973","01","30","","2.2","","-1.7","","0.3","","17.7","","0.0","","2.0","","0.0","T","2.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-01-31","1973","01","31","","3.9","","0.0","","2.0","","16.0","","0.0","","0.0","T","0.0","","0.0","T","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-02-01","1973","02","01","","3.3","","0.6","","2.0","","16.0","","0.0","","25.1","","0.0","","25.1","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-02-02","1973","02","02","","2.2","","0.6","","1.4","","16.6","","0.0","","13.5","","0.0","","13.5","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-02-03","1973","02","03","","1.1","","-1.7","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-02-04","1973","02","04","","-1.1","","-3.9","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-122.82","50.32","PEMBERTON BCFS","1086083","1973-02-05","1973","02","05","","1.7","","-6.1","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
